URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/studio-for-rent/rotterdam/ead6be93/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,50,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/ead6be93/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:37
https://www.pararius.com/studio-for-rent/rotterdam/9661b0a8/oudedijk,Studio Oudedijk,3061 AB (Kralingen West),1275,25,1,Furnished,"SHORTSTAY ONLY, MINIMUM STAY 1 MONTH, MAXIMUM STAY 2 MONTHS  ",3+ months,29-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1930,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9661b0a8/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:38
https://www.pararius.com/studio-for-rent/rotterdam/7e4100b2/witte-de-withstraat,Studio Witte de Withstraat,3012 BN (Cool),1750,40,1,Furnished,"The Studio is located on the Witte de Withstraat, Rotterdam’s latest hot spot in the city centre. This quarter is a typical post-war Rotterdam neighborhood, with a lot going on. You’ll find specialist boutiques, hip bars and cafes, and the latest restaurants. The charming area of Blaak is also nearby, famous for the Markthal.    ",3+ months,01-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/7e4100b2/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:39
https://www.pararius.com/studio-for-rent/rotterdam/e4e3178d/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,45,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e4e3178d/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:40
https://www.pararius.com/studio-for-rent/rotterdam/eafdf97e/witte-de-withstraat,Studio Witte de Withstraat,3012 BT (Cool),1450,50,1,Furnished,"Fully furnished hotel studios ranging from 40m2 to 50m2 with a view of the Witte de With street. Located in the center of Rotterdam. In the bustling Witte de Withstraat you will find art, culture, theater, cinema, the pub and fine dining. Anything less step away from the door. Both metro station Leuvenhaven and Train Fair are within walking distance.  ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/eafdf97e/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:42
https://www.pararius.com/studio-for-rent/rotterdam/792e1532/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1850,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/792e1532/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:43
https://www.pararius.com/studio-for-rent/rotterdam/c2454967/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1850,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,31-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/c2454967/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:44
https://www.pararius.com/studio-for-rent/rotterdam/c37bdeec/oudedijk,Studio Oudedijk,3061 AB (Kralingen West),1275,20,1,Furnished,AVAILABLE FOR ONE MONTH,3+ months,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1920,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/c37bdeec/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:45
https://www.pararius.com/studio-for-rent/rotterdam/81d2e69c/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1750,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,22-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/81d2e69c/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:46
https://www.pararius.com/studio-for-rent/rotterdam/2ae70ee8/eendrachtsweg,Studio Eendrachtsweg,3012 LG (Cool),1850,50,1,Furnished,"Fully furnished and renovated Hotel Studios ranging from 40m2 to 50m2 with views over the Eendrachtsweg. Located in the center of Rotterdam. In and around the bustling street you will find art, culture, theater, film, the pub and good food. Everything at a step away from the front door. Both Leuvenhaven metro station and the Beurs train station are within walking distance.   ",3+ months,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/2ae70ee8/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:47
https://www.pararius.com/studio-for-rent/rotterdam/b955181c/witte-de-withstraat,Studio Witte de Withstraat,3012 BN (Cool),1400,40,1,Furnished,"The Studio is located on the Witte de Withstraat, Rotterdam’s latest hot spot in the city centre. This quarter is a typical post-war Rotterdam neighborhood, with a lot going on. You’ll find specialist boutiques, hip bars and cafes, and the latest restaurants. The charming area of Blaak is also nearby, famous for the Markthal.   ",3+ months,01-02-2023,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/b955181c/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:48
https://www.pararius.com/studio-for-rent/rotterdam/e3b13f7f/witte-de-withstraat,Studio Witte de Withstraat,3012 BN (Cool),1800,40,1,Furnished,"The Studio is located on the Witte de Withstraat, Rotterdam’s latest hot spot in the city centre. This quarter is a typical post-war Rotterdam neighborhood, with a lot going on. You’ll find specialist boutiques, hip bars and cafes, and the latest restaurants. The charming area of Blaak is also nearby, famous for the Markthal.    ",3+ months,15-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1872,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e3b13f7f/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:50
https://www.pararius.com/studio-for-rent/rotterdam/bb6ae1e4/weena,Studio Weena,3014 DA (Cs Kwartier),2995,65,1,Furnished,"Ideally located in the heart of Rotterdam's city center, right in front of the newbuild Central Station, the perfect alternative to a luxurious hotel with the space and freedom of fully furnished private suites. The rooms range are from 35m2 to 45m2. The apartments are also very suitable for families (3 adults or 2 adults and 2 children). Suitable for shortstay and for longstay.   ",3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,2017,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/bb6ae1e4/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:24:51
https://www.pararius.com/apartment-for-rent/rotterdam/e2b02ac1/zuidhoek,Apartment Zuidhoek,3082 PP (Oud Charlois),1425,84,5,Interior is not available,Immediately for rent and available for a family or home sharers up to 3 people!,19-08-2022,consultation,Specifics are not available,Upkeep is not available,210,Apartment,Existing building,1937,On a quiet road,4,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/e2b02ac1/rotterdam/level-5-rental-agency/request-details,2022-08-22 20:24:53
https://www.pararius.com/apartment-for-rent/rotterdam/d882a28f/schiedamse-vest,Apartment Schiedamse Vest,3011 BE (Stadsdriehoek),1300,75,2,Furnished,Beautiful furnished apartment for rent in Rotterdam with 1 bedroom in the Stadsdriehoek district.,18-08-2022,05-09-2022,Specifics are not available,Reasonable,250,Apartment,Existing building,1955,Location type is not available,1,1,2,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d882a28f/rotterdam/dwm-makelaardij/request-details,2022-08-22 20:24:54
https://www.pararius.com/apartment-for-rent/rotterdam/3f3c53e8/ogierssingel,Apartment Ogierssingel,3076 CR (Lombardijen),825,45,2,Upholstered,FUN LIVING! The Ogierssingel is one of the most attractive starter apartments at the moment. The unfurnished 2 room apartment with 1 bedroom is fantastically located on the 3rd floor in a well-located apartment complex with elevator and nice views.,10-08-2022,29-09-2022,Specifics are not available,Upkeep is not available,115,Apartment,Existing building,1960,Location type is not available,1,1,1,Not present,Details of garden is not available,Present,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/3f3c53e8/rotterdam/max-rental/request-details,2022-08-22 20:24:55
https://www.pararius.com/apartment-for-rent/rotterdam/1a0304f8/jonker-fransstraat,Apartment Jonker Fransstraat,3031 AN (Rubroek),995,45,2,Upholstered or furnished,"This characteristic and intimate 2-room apartment with balcony is located in the bustling Rubroek district in Rotterdam Center. The apartment is simple but fully equipped, including furniture.",10-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,126,Apartment,Existing building,1952,Location type is not available,1,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1a0304f8/rotterdam/max-rental/request-details,2022-08-22 20:24:56
https://www.pararius.com/house-for-rent/rotterdam/e7449461/meerum-terwogtlaan,House Meerum Terwogtlaan 279,3056 PP (Terbregge),2500,124,6,Furnished,"FOR RENT: Spacious and modern fully furnished family house with 4 bedrooms, front and backyard and storage The house is located in the very child friendly neighbourhood Nieuw Terbregge. The location of the house is convenient to the shopping street Bergse Dorpsstraat and to several schools including the American and Japanese International School. Near the house are several recreational facilities such as the Kralingse Forest, Low Bergse Forest and recreation area Rottemeren with the possibility of climbing, mountain biking, golfing and canoeing. Highways A16 and A20 towards The Hague and Utrecht are a few minutes drive away. ",09-08-2022,Not available to book,Specifics are not available,Good,372,House,Existing building,2000,Location type is not available,4,1,3,Not present,Present,Present,Vrijstaand steen,Yes,https://www.pararius.com/contact/e7449461/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:24:57
https://www.pararius.com/apartment-for-rent/rotterdam/d213c8fa/westewagenstraat,Apartment Westewagenstraat 12,3011 AS (Stadsdriehoek),1395,112,4,Upholstered,Charming upholstered apartment for rent in Rotterdam with 3 bedrooms in the Stadsdriehoek district.,09-08-2022,consultation,Specifics are not available,Reasonable,300,Apartment,Existing building,1945-1959,Location type is not available,3,Number of bathrooms is not available,1,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/d213c8fa/rotterdam/ooms-makelaars-woningen/request-details,2022-08-22 20:24:58
https://www.pararius.com/apartment-for-rent/rotterdam/f215cfff/scherpenhoek,Apartment Scherpenhoek 32,3085 EG (Zuidwijk),1250,86,3,Furnished,Lovely furnished apartment for rent in Rotterdam with 2 bedrooms in the Zuidwijk district.,09-08-2022,consultation,Specifics are not available,Good,240,Apartment,Existing building,2001,Location type is not available,2,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/f215cfff/rotterdam/t-goeie-huys-vastgoed-b-v-capelle-aan-den-ijssel/request-details,2022-08-22 20:24:59
https://www.pararius.com/apartment-for-rent/rotterdam/58c30b34/schepenstraat,Apartment Schepenstraat 87 B I,3039 ND (Blijdorp),1250,45,2,Furnished,Nice apartment for rent in Rotterdam with 1 bedroom in the Blijdorp district.,08-08-2022,consultation,Protected townscape,Good,411,Apartment,Existing building,1932,Location type is not available,1,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/58c30b34/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:25:01
https://www.pararius.com/apartment-for-rent/rotterdam/10f2572d/laan-op-zuid,Apartment Laan op Zuid,3071 AA (Kop van Zuid),1550,100,3,Upholstered,"At the foot of the Erasmus Bridge in the popular building ""the Company"" we offer this fantastic apartment.",2 weeks,01-09-2022,Specifics are not available,Good,270,Apartment,Existing building,2005,Location type is not available,2,Number of bathrooms is not available,1,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/10f2572d/rotterdam/melvinbloemendal-com/request-details,2022-08-22 20:25:02
https://www.pararius.com/apartment-for-rent/rotterdam/e2ff0ece/oostmaaslaan,Apartment Oostmaaslaan,3063 DD (Struisenburg),2150,176,5,Upholstered,Characteristic upholstered apartment with balcony for rent in Rotterdam with 4 bedrooms in the Struisenburg district.,2 weeks,01-09-2022,Specifics are not available,Good,350,Apartment,Existing building,1977,Location type is not available,4,1,2,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e2ff0ece/rotterdam/dwm-makelaardij/request-details,2022-08-22 20:25:03
https://www.pararius.com/apartment-for-rent/rotterdam/1c93f2d6/pompenburg,Apartment Pompenburg 24,3032 EM (Oude Noorden),1950,100,3,Furnished,"FOR RENT: Furnished 3-room apartment at a top location in a quiet apartment complex with all city facilities within walking distance. The apartment also contains a private parking space in the parking garage. The apartment has a balcony and a storage room in the basement. Shops, supermarkets, restaurants, Erasmus University and entertainment are a short distance away. Very close to the highways and public transport (tram, metro and train station). The green area around the Kralingse Bos is within 10 minutes cycling distance.",2 weeks,consultation,Specifics are not available,Good,260,Apartment,Existing building,1995,Location type is not available,2,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1c93f2d6/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:25:04
https://www.pararius.com/apartment-for-rent/rotterdam/0bb1f161/dordtselaan,Apartment Dordtselaan,3073 GS (Bloemhof),1095,64,3,Upholstered,Beautiful upholstered apartment with balcony for rent in Rotterdam with 2 bedrooms in the Bloemhof district.,2 weeks,01-09-2022,Specifics are not available,Good,166,Apartment,Existing building,1931-1944,in a residential area,2,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/0bb1f161/rotterdam/donne-vastgoed/request-details,2022-08-22 20:25:05
https://www.pararius.com/apartment-for-rent/rotterdam/9c02fc19/meidoornsingel,Apartment Meidoornsingel 87 B,3053 BL (Schiebroek),1295,75,3,Interior is not available,OPEN HOUSE FRIDAY 5TH AUGUST 13:00 UNTIL 13:30 ,2 weeks,consultation,Specifics are not available,Upkeep is not available,202,Apartment,Existing building,1956,On a quiet road,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/9c02fc19/rotterdam/rent-a-stone/request-details,2022-08-22 20:25:06
https://www.pararius.com/apartment-for-rent/rotterdam/a7212f89/maashavenweg,Apartment Maashavenweg,3072 AZ (Katendrecht),1155,62,2,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 1 bedroom in the Katendrecht district.,3 weeks,consultation,Accessible for seniors,Excellent,175,Apartment,Existing building,2021,Location type is not available,1,1,1,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/a7212f89/rotterdam/voorberg-nvm-makelaars/request-details,2022-08-22 20:25:08
https://www.pararius.com/apartment-for-rent/rotterdam/e7910cda/buitenbassinweg,Apartment Buitenbassinweg 150,3063 TB (De Esch),976,80,3,Interior is not available,Interested?,3 weeks,Not available to book,Specifics are not available,Reasonable,224,Apartment,Existing building,1992,Location type is not available,2,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e7910cda/rotterdam/vb-t-verhuurmakelaars/request-details,2022-08-22 20:25:09
https://www.pararius.com/apartment-for-rent/rotterdam/25dadef6/claes-de-vrieselaan,Apartment Claes de Vrieselaan 81 A01,3021 JD (Middelland),1450,85,3,Interior is not available,"Modern 3-room apartment on the 1st floor in a very nice location. This apartment with two spacious bedrooms, a neat kitchen, bathroom and toilet is everything you are looking for. And that too near the trendy Nieuwe Binnenweg and the green Heemraadssingel around the corner! Here you will find everything in the field of food, delis and tokos, but also various restaurants and craft shops. Furthermore, the house is conveniently located for roads (A13 and A20) and public transport (trams and Central Station) and within walking distance of the Erasmus Medical Center.",3 weeks,01-09-2022,Specifics are not available,Upkeep is not available,230,Apartment,Existing building,1902,On a quiet road,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/25dadef6/rotterdam/rent-a-stone/request-details,2022-08-22 20:25:10
https://www.pararius.com/apartment-for-rent/rotterdam/f1ea7974/graaf-florisstraat,Apartment Graaf Florisstraat 72 C,3021 CK (Middelland),2100,118,3,Interior is not available,"Amazing luxury two bedroom apartment with a really fantastic spacious roof terrace, located in a leafy avenue, just around the corner from the Heemraadssingel.",5 weeks,Not available to book,Specifics are not available,Upkeep is not available,436,Apartment,Existing building,1917,Location type is not available,2,1,3,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/f1ea7974/rotterdam/dps-properties-b-v/request-details,2022-08-22 20:25:11
https://www.pararius.com/apartment-for-rent/rotterdam/9927750e/philips-willemstraat,Apartment Philips Willemstraat 57 D,3051 PN (Hillegersberg Zuid),1675,75,3,Upholstered,FOR RENT: Fantastic living on the 2nd floor in the beautiful district Hillegersberg with the waterway the Rotte at your feet! With the first year a free parking space on private property.,5 weeks,01-09-2022,Specifics are not available,Excellent,218,Apartment,Existing building,2019,in a residential area,2,1,1,Present,Not present,Present,Vrijstaand steen,Yes,https://www.pararius.com/contact/9927750e/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:25:12
https://www.pararius.com/apartment-for-rent/rotterdam/a1ca0692/1e-jerichostraat,Apartment 1e Jerichostraat,3061 GC (Kralingen West),1700,90,3,Upholstered,"Living in an ideal location! This comfortable 3-room apartment has a spacious living room with balcony, 2 bedrooms, a neat kitchen and bathroom. Everything you need to feel completely at home here. In addition, the apartment is less than a 10-minute walk from the Kralingse Plas and all your daily amenities. Is this something for you?",7 weeks,Not available to book,Specifics are not available,Upkeep is not available,200,Apartment,Existing building,1993,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a1ca0692/rotterdam/linda-housing/request-details,2022-08-22 20:25:13
https://www.pararius.com/apartment-for-rent/rotterdam/1ae541c7/kleiweg,Apartment Kleiweg 235,3051 XK (Hillegersberg Zuid),1595,95,3,Upholstered,Lovely apartment for rent in Rotterdam with 2 bedrooms in the Hillegersberg Zuid district.,2 months,Not available to book,Specifics are not available,Good,275,Apartment,Existing building,1927,Location type is not available,2,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1ae541c7/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:25:14
https://www.pararius.com/apartment-for-rent/rotterdam/9cd6925f/berberisweg,Apartment Berberisweg 416,3053 PL (Schiebroek),1945,114,3,Shell,In this luxury three-room apartment on the fourth floor you can enjoy yourself to the fullest. You have access to over 114 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,2 months,consultation,Specifics are not available,Excellent,319,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9cd6925f/rotterdam/home-verhuur/request-details,2022-08-22 20:25:15
https://www.pararius.com/apartment-for-rent/rotterdam/05fdf4b3/berberisweg,Apartment Berberisweg 400,3053 PL (Schiebroek),1886,114,3,Shell,In this luxury three-room apartment on the second floor you can enjoy yourself to the fullest. You have access to over 114 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,2 months,consultation,Specifics are not available,Excellent,319,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/05fdf4b3/rotterdam/home-verhuur/request-details,2022-08-22 20:25:17
https://www.pararius.com/apartment-for-rent/rotterdam/cabea125/berberisweg,Apartment Berberisweg 420,3053 PL (Schiebroek),2207,150,4,Shell,"In this luxury four-room apartment on the fifth and sixth floor, you can fully enjoy. You have access to more than 149 m² of living space, two roof terraces and a balcony. The spacious rooms make you enjoy the extra space and numerous layout options in your apartment.",2 months,consultation,Specifics are not available,Excellent,420,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/cabea125/rotterdam/home-verhuur/request-details,2022-08-22 20:25:18
https://www.pararius.com/apartment-for-rent/rotterdam/e7b91371/berberisweg,Apartment Berberisweg 386,3053 PL (Schiebroek),2008,138,4,Shell,In this luxury four-room apartment on the first floor you can really enjoy yourself. You have access to over 137 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,2 months,consultation,Specifics are not available,Excellent,386,Apartment,New development,2022,Location type is not available,3,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e7b91371/rotterdam/home-verhuur/request-details,2022-08-22 20:25:19
https://www.pararius.com/apartment-for-rent/rotterdam/e5c6f9da/berberisweg,Apartment Berberisweg 384,3053 PL (Schiebroek),1672,90,3,Shell,"In this luxury three-room apartment on the ground floor, you can fully enjoy. You have access to over 90 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment.",2 months,consultation,Specifics are not available,Excellent,252,Apartment,New development,2022,Location type is not available,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e5c6f9da/rotterdam/home-verhuur/request-details,2022-08-22 20:25:20
https://www.pararius.com/apartment-for-rent/rotterdam/1de37b99/grote-visserijstraat,Apartment Grote Visserijstraat 21 B-02,3026 CB (Tussendijken),2395,121,4,Shell,"Brand new renovated, empty double upper house (approx. 120 m2) with four bedrooms. Available immediately! ",3 months,Not available to book,Specifics are not available,Upkeep is not available,302,Apartment,Existing building,1925,Location type is not available,4,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1de37b99/rotterdam/vastgoed-unie-makelaardij/request-details,2022-08-22 20:25:21
https://www.pararius.com/apartment-for-rent/rotterdam/c3bd0aa3/kruiskade,Apartment Kruiskade,3012 EG (Cool),1350,78,2,Upholstered,"Spacious 2-room apartment (type B2), situated in a unique location in the center of Rotterdam opposite the Central Station! The type B2 apartment is delivered with floor covering and is equipped with a kitchen without equipment and a bathroom with walk-in shower and sink. Service costs: € 51.50 per month.",3 months,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,Number of bathrooms is not available,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/c3bd0aa3/rotterdam/vhpn/request-details,2022-08-22 20:25:22
https://www.pararius.com/apartment-for-rent/rotterdam/75d9c95b/buitenbassinweg,Apartment Buitenbassinweg 94,3063 TB (De Esch),960,74,3,Interior is not available,Interested?,3+ months,Not available to book,Specifics are not available,Good,220,Apartment,Existing building,1992,Location type is not available,2,1,1,Present,Not present,Present,"Box, voorzien van elektra",Yes,https://www.pararius.com/contact/75d9c95b/rotterdam/vb-t-verhuurmakelaars/request-details,2022-08-22 20:25:23
https://www.pararius.com/apartment-for-rent/rotterdam/f447ba98/boompjes,Apartment Boompjes,3011 XZ (Stadsdriehoek),1550,60,2,Furnished,"Prime location in the city center of Rotterdam! The bustling Stadsdriehoek offers a unique mix of living, working and living and is therefore constantly on the move. The area exudes an atmosphere of a historic port area combined with trendy hotspots. That way you don't have to get bored! The most popular places can be found literally around the corner, including the Markthal, Pannekoekstraat, Oude Haven and the Meent. Here you can fully enjoy nice shops, boutiques, restaurants and bars / cafes. The Hoogstraat is also completely hip & happening and you have come to the right place for creative and renewed shops and specialty shops. Plenty of options! Due to its central location, all city conveniences, such as supermarkets, sports facilities and public transport, are within easy reach. Furthermore, the Rotterdam Market takes place twice a week on the lively Binnenrotteplein, so that fresh products can be bought in no time. Enjoy city life!",3+ months,Not available to book,Specifics are not available,Upkeep is not available,170,Apartment,Existing building,1988,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f447ba98/rotterdam/linda-housing/request-details,2022-08-22 20:25:24
https://www.pararius.com/apartment-for-rent/rotterdam/ad5ba147/librijesteeg,Apartment Librijesteeg,3011 HN (Stadsdriehoek),1595,84,3,Furnished,Lovely furnished apartment for rent in Rotterdam with 2 bedrooms in the Stadsdriehoek district.,22-08-2022,30-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2003,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/ad5ba147/rotterdam/stadsmeesters/request-details,2022-08-22 20:25:26
